#Record,Start hour, Dem,Win,Sol,AirTemp,W6,,,
5259,2629,32881.24,1417.72,5129.83,14.8,0.102362455,,,
5260,2629.5,32543.29,1434.38,4994.71,15.2,0.103565343,,,
5261,2630,32550.3,1459.38,4676.8,15.9,0.105370397,,,
5262,2630.5,33121.99,1484.38,4357.82,17,0.107175451,,,
5263,2631,34001.87,1534.4,3961.61,17,0.110787004,,,
5264,2631.5,35043.79,1584.42,3565.43,17.1,0.114398556,,,
5265,2632,35940.58,1567.72,3039.81,17.2,0.11319278,,,
5266,2632.5,36358.18,1551.02,2514.23,16.6,0.111987004,,,
5267,2633,36548.13,1505.14,1925.58,17.8,0.108674368,,,
5268,2633.5,36542.22,1459.26,1336.98,16.1,0.105361733,,,
5269,2634,36584.04,1371.69,886.58,15.3,0.099038989,,,
5270,2634.5,36682.52,1279.95,436.2,14,0.092415162,,,
5271,2635,37315.86,1259.09,225.16,12.9,0.090909025,,,
5272,2635.5,38187.81,1238.23,13.05,11.9,0.089402888,,,
5273,2636,37609.27,1242.38,6.53,11.2,0.089702527,,,
5274,2636.5,35482.81,1246.53,0,10.9,0.090002166,,,
5275,2637,33417.98,1238.18,0,10.7,0.089399278,,,
5276,2637.5,31128.46,1229.83,0,10.3,0.08879639,,,
5277,2638,28748.47,1238.15,0,9.8,0.089397112,,,
5278,2638.5,26985.85,1242.31,0,9.2,0.089697473,,,
5279,2639,25558.25,1304.82,0,8.7,0.09421083,,,
5280,2639.5,24879.27,1363.17,0,8.2,0.098423827,,,
5281,2640,24864.4,1338.14,0,9.2,0.096616606,,,
5282,2640.5,25215.39,1313.11,0,9,0.094809386,,,
5283,2641,25053.38,1342.28,0,8.3,0.096915523,,,
5284,2641.5,24788.97,1371.44,0,7.7,0.099020939,,,
5285,2642,24529.53,1367.25,0,7.5,0.098718412,,,
5286,2642.5,24463.95,1358.9,0,7,0.098115523,,,
5287,2643,24276.09,1421.41,0,6.5,0.102628881,,,
5288,2643.5,24364.62,1479.75,0,6.1,0.106841155,,,
5289,2644,25172.94,1483.9,0,5.7,0.107140794,,,
5290,2644.5,25953.42,1488.05,0,4.9,0.107440433,,,
5291,2645,28636.8,1483.86,114.13,5,0.107137906,,,
5292,2645.5,31620.43,1475.51,227.17,5,0.106535018,,,
5293,2646,34902.33,1404.63,631.48,7.1,0.101417329,,,
5294,2646.5,36338.01,1333.76,1034.68,9,0.096300361,,,
5295,2647,36699.96,1450.45,1621.52,15.6,0.104725632,,,
5296,2647.5,35847,1562.96,2207.23,14.8,0.112849097,,,
5297,2648,35576.63,1671.31,2775.52,15.1,0.120672202,,,
5298,2648.5,34943.38,1775.48,3343.76,16.1,0.128193502,,,
5299,2649,34074.5,2021.36,3836.98,16.3,0.14594657,,,
5300,2649.5,33636.12,2267.23,4330.16,16.9,0.163698917,,,
5301,2650,33352.82,2296.37,4678.8,16.7,0.165802888,,,
5302,2650.5,33011.86,2321.35,5027.41,17.1,0.167606498,,,
5303,2651,32975.13,2308.82,5204.33,17.6,0.166701805,,,
5304,2651.5,32575.51,2296.29,5380.15,17.6,0.165797112,,,
5305,2652,32211.68,2267.09,5417.98,18,0.163688809,,,
5306,2652.5,32018.86,2237.89,5455.81,18.5,0.161580505,,,
5307,2653,31837.96,2237.86,5317.65,18.8,0.161578339,,,
5308,2653.5,31586.48,2233.67,5178.42,18.8,0.161275812,,,
5309,2654,31587.52,2254.48,4893.63,19.3,0.162778339,,,
5310,2654.5,32204,2271.12,4608.86,20.1,0.163979783,,,
5311,2655,33210.21,2366.94,4174.22,20.6,0.170898195,,,
5312,2655.5,34302.92,2462.75,3738.53,20.2,0.177815884,,,
5313,2656,35071.52,2466.89,3210.54,20.4,0.178114801,,,
5314,2656.5,35429.51,2471.03,2682.6,20.1,0.178413718,,,
5315,2657,35613.5,2395.99,2115.59,19.5,0.172995668,,,
5316,2657.5,35904.87,2320.96,1547.54,18.8,0.167578339,,,
5317,2658,35850.25,2170.92,1027.31,18.6,0.156745126,,,
5318,2658.5,35990.49,2020.89,506.04,17.7,0.145912635,,,
5319,2659,36564.23,1962.53,261.7,16.2,0.141698917,,,
5320,2659.5,37607.25,1900.01,17.37,15,0.137184838,,,
5321,2660,36975.97,1866.65,8.69,13.7,0.134776173,,,
5322,2660.5,35078.02,1833.3,0,13,0.132368231,,,
5323,2661,33145.26,1845.78,0,12.3,0.133269314,,,
5324,2661.5,30755.14,1858.25,0,11.4,0.134169675,,,
5325,2662,28471.39,1870.73,0,10.9,0.135070758,,,
5326,2662.5,26680.79,1883.21,0,10.2,0.135971841,,,
5327,2663,25228.23,1929.01,0,9.6,0.1392787,,,
5328,2663.5,24510.41,1970.65,0,8.9,0.142285199,,,
5329,2664,24569.12,1970.63,0,9.6,0.142283755,,,
5330,2664.5,24940.02,1966.44,0,8.7,0.141981227,,,
5331,2665,24674.59,1953.92,0,8.2,0.141077256,,,
5332,2665.5,24369.39,1937.23,0,8,0.139872202,,,
5333,2666,24128.82,1903.88,0,7.4,0.13746426,,,
5334,2666.5,23996.63,1870.53,0,6.7,0.135056318,,,
5335,2667,23846.53,1862.17,0,6,0.134452708,,,
5336,2667.5,24064.32,1853.82,0,6.2,0.133849819,,,
5337,2668,24817.02,1832.97,1.09,5.7,0.132344404,,,
5338,2668.5,25495.16,1807.95,1.09,5.8,0.130537906,,,
5339,2669,28238.4,1799.6,112.85,5.7,0.129935018,,,
5340,2669.5,31255.09,1791.24,224.61,5.9,0.129331408,,,
5341,2670,34628.72,1795.39,628.23,8.1,0.129631047,,,
5342,2670.5,36013.81,1799.53,1030.74,10.3,0.129929964,,,
5343,2671,36354.91,1920.31,1627.42,13.9,0.138650542,,,
5344,2671.5,35559.55,2036.92,2224.06,13.9,0.147070036,,,
5345,2672,35342.85,2136.87,2689.39,14.6,0.154286643,,,
5346,2672.5,34763.24,2236.81,3154.69,15.5,0.161502527,,,
5347,2673,34144.85,2411.73,3644.9,15.9,0.17413213,,,
5348,2673.5,33902.3,2586.64,4135.08,16.1,0.186761011,,,
5349,2674,33697.54,2678.24,4267.27,15.9,0.193374729,,,
5350,2674.5,33609.1,2769.84,4398.36,16.8,0.199988448,,,
5351,2675,33548.5,2798.97,4479.55,17.3,0.202091697,,,
5352,2675.5,33168.74,2823.92,4560.74,17.9,0.203893141,,,
5353,2676,32822.78,2857.21,4539.97,18.6,0.206296751,,,
5354,2676.5,32746.27,2890.49,4519.2,19.4,0.208699639,,,
5355,2677,32649.88,2927.94,4294.55,18.1,0.21140361,,,
5356,2677.5,32572.38,2961.23,4068.83,17.9,0.21380722,,,
5357,2678,32674.85,2969.52,3781.32,18,0.214405776,,,
5358,2678.5,33318.22,2973.65,3492.74,17.9,0.214703971,,,
5359,2679,34299.66,2977.78,3091.42,19,0.215002166,,,
5360,2679.5,35363.63,2977.74,2690.12,17.9,0.214999278,,,
5361,2680,35888.68,2911.07,2210.79,18,0.21018556,,,
5362,2680.5,36139.31,2844.4,1730.4,17.6,0.205371841,,,
5363,2681,36221.9,2715.27,1251.14,16.6,0.196048375,,,
5364,2681.5,36309.46,2581.97,770.82,16.2,0.186423827,,,
5365,2682,36207.1,2382.05,421.71,15.8,0.17198917,,,
5366,2682.5,36019.24,2177.97,72.63,15.5,0.157254152,,,
5367,2683,36477.68,2065.5,36.86,14.4,0.149133574,,,
5368,2683.5,37328.88,1953.04,0,13.8,0.141013718,,,
5369,2684,36862.61,1882.23,0,13.3,0.135901083,,,
5370,2684.5,35191.2,1811.41,0,12.5,0.130787726,,,
5371,2685,33122.07,1682.3,0,12,0.121465704,,,
5372,2685.5,30991.27,1553.2,0,11.4,0.112144404,,,
5373,2686,28729.22,1457.41,0,10.4,0.105228159,,,
5374,2686.5,26810.21,1357.45,0,10.2,0.09801083,,,
5375,2687,25402.27,1290.81,0,9.6,0.093199278,,,
5376,2687.5,24799.75,1224.18,0,9,0.088388448,,,
5377,2688,24846.52,1128.39,0,7.7,0.081472202,,,
5378,2688.5,25094.15,1032.61,0,7.3,0.074556679,,,
5379,2689,24889.36,1011.78,0,7,0.073052708,,,
5380,2689.5,24643.8,986.79,0,7.4,0.071248375,,,
5381,2690,24326.65,957.63,0,6.9,0.06914296,,,
5382,2690.5,24163.61,924.31,0,7,0.066737184,,,
5383,2691,24132.83,924.3,0,7.1,0.066736462,,,
5384,2691.5,24161.71,920.13,0,6.9,0.066435379,,,
5385,2692,24812.05,911.79,4.33,6.8,0.065833213,,,
5386,2692.5,25648.34,903.45,8.67,6.3,0.065231047,,,
5387,2693,28390.82,928.42,155.99,5.9,0.067033935,,,
5388,2693.5,31406.75,949.22,303.3,6.2,0.06853574,,,
5389,2694,35209.23,932.56,551.33,6.4,0.067332852,,,
5390,2694.5,37044.87,911.73,799.35,7.1,0.065828881,,,
5391,2695,37707.18,940.86,1149.16,7.9,0.06793213,,,
5392,2695.5,37299.55,969.99,1497.86,8.7,0.070035379,,,
5393,2696,37456.73,990.8,1808.63,10.6,0.071537906,,,
5394,2696.5,37096.83,1007.44,2119.38,13,0.07273935,,,
5395,2697,36653.4,1065.7,2570.89,14.4,0.076945848,,,
5396,2697.5,36000.16,1119.81,3022.37,15.2,0.080852708,,,
5397,2698,35184.84,1111.47,3684.97,15.1,0.080250542,,,
5398,2698.5,34356.58,1103.13,4347.52,16.1,0.079648375,,,
5399,2699,33808.74,1090.63,4814.05,15.8,0.078745848,,,
5400,2699.5,33091.85,1073.97,5280.54,17,0.07754296,,,
5401,2700,32604.66,1057.3,5361.55,16.8,0.07633935,,,
5402,2700.5,32233.81,1036.48,5442.56,17.6,0.074836101,,,
5403,2701,32059.85,1032.3,5307.04,17.9,0.074534296,,,
5404,2701.5,31865.01,1028.13,5171.52,17.9,0.074233213,,,
5405,2702,31729.82,1036.44,4863.9,19.5,0.074833213,,,
5406,2702.5,32333.47,1044.75,4555.21,20.5,0.075433213,,,
5407,2703,33253.33,1073.87,4128.55,21.4,0.07753574,,,
5408,2703.5,34326.33,1103,3701.92,21.8,0.079638989,,,
5409,2704,35171.62,1086.34,3180.08,21.1,0.078436101,,,
5410,2704.5,35513.75,1069.67,2658.27,20.6,0.077232491,,,
5411,2705,35775.34,1023.88,2085.63,19.6,0.073926354,,,
5412,2705.5,36029.96,978.08,1511.94,18.9,0.070619495,,,
5413,2706,35955.44,894.83,1006.48,17.8,0.064608664,,,
5414,2706.5,35945.56,807.42,501.06,17,0.058297473,,,
5415,2707,36387.14,774.11,261.88,15.2,0.055892419,,,
5416,2707.5,37253.32,740.81,21.64,13.7,0.053488087,,,
5417,2708,36741.27,728.32,10.82,12.8,0.052586282,,,
5418,2708.5,34937.47,715.82,0,12,0.051683755,,,
5419,2709,32974.57,715.81,0,11.9,0.051683032,,,
5420,2709.5,30771.01,711.64,0,11.6,0.051381949,,,
5421,2710,28476.96,724.12,0,11.7,0.052283032,,,
5422,2710.5,26686.07,736.59,0,11.9,0.053183394,,,
5423,2711,25178.58,778.2,0,11.5,0.056187726,,,
5424,2711.5,24492.47,815.64,0,11.5,0.058890975,,,
5425,2712,24532.29,807.31,0,9.2,0.058289531,,,
5426,2712.5,24706.36,798.98,0,9,0.057688087,,,
5427,2713,24496.58,803.13,0,8.7,0.057987726,,,
5428,2713.5,24161.5,803.12,0,8.4,0.057987004,,,
5429,2714,23804.54,794.79,0,7.9,0.05738556,,,
5430,2714.5,23729,786.46,0,7.8,0.056784116,,,
5431,2715,23614.68,811.41,0,7.5,0.05858556,,,
5432,2715.5,23773.83,836.37,0,7.1,0.060387726,,,
5433,2716,24479.92,865.49,1.08,6.9,0.062490253,,,
5434,2716.5,25035.85,890.44,2.16,6.2,0.064291697,,,
5435,2717,27643.29,940.36,103.81,6.4,0.067896029,,,
5436,2717.5,30629.63,986.12,205.46,7.3,0.0712,,,
5437,2718,33837.74,981.95,750.43,8.6,0.070898917,,,
5438,2718.5,35642.71,977.77,1295.37,9.8,0.070597112,,,
5439,2719,36445.28,1065.14,1431.56,12.3,0.076905415,,,
5440,2719.5,35939.17,1152.5,1566.66,13.9,0.083212996,,,
5441,2720,36011.82,1289.78,1941.77,15.9,0.09312491,,,
5442,2720.5,35739.41,1427.07,2315.77,15,0.103037545,,,
5443,2721,35398.37,1630.91,2729.74,16.1,0.117755235,,,
5444,2721.5,35096.12,1834.76,3142.6,16.5,0.132473646,,,
5445,2722,34854.52,2021.95,3208.43,16.6,0.14598917,,,
5446,2722.5,34740.22,2209.14,3273.18,16.1,0.159504693,,,
5447,2723,34758.18,2417.13,3240.63,15.2,0.174522022,,,
5448,2723.5,34267.97,2620.95,3208.09,14.1,0.189238267,,,
5449,2724,33634.56,2795.65,3150.69,14.8,0.201851986,,,
5450,2724.5,33268.65,2970.34,3093.3,14.7,0.214464982,,,
5451,2725,33227.93,3082.63,2894.32,15.3,0.222572563,,,
5452,2725.5,32895.84,3190.75,2695.36,14.8,0.230379061,,,
5453,2726,32673.13,3340.47,2420.77,15.6,0.24118917,,,
5454,2726.5,33034.18,3486.03,2146.2,15.1,0.251698917,,,
5455,2727,33667.71,3577.5,1963.49,15.5,0.258303249,,,
5456,2727.5,34462.35,3664.82,1780.81,16.5,0.264607942,,,
5457,2728,35146.6,3664.77,1409.03,15.6,0.264604332,,,
5458,2728.5,35239.15,3660.57,1036.21,14.9,0.264301083,,,
5459,2729,35304.84,3585.65,799.55,14,0.258891697,,,
5460,2729.5,35210.43,3506.57,562.91,13.5,0.253181949,,,
5461,2730,35020.54,3439.98,369.49,13.2,0.248374007,,,
5462,2730.5,34842.59,3373.38,175.02,12.6,0.243565343,,,
5463,2731,34984.86,3356.71,93.99,12.2,0.242361733,,,
5464,2731.5,35126.13,3340.03,12.96,12.1,0.241157401,,,
5465,2732,34231.15,3443.97,6.48,11.8,0.248662094,,,
5466,2732.5,32708.65,3543.75,0,11.7,0.255866426,,,
5467,2733,30834.1,3647.69,0,11.5,0.263371119,,,
5468,2733.5,28927.71,3751.63,0,11.1,0.270875812,,,
5469,2734,26938.78,3809.81,0,11,0.275076534,,,
5470,2734.5,25217.36,3868,0,10.7,0.279277978,,,
5471,2735,23797.26,3917.86,0,10.6,0.282877978,,,
5472,2735.5,22949,3963.56,0,10.1,0.286177617,,,
5473,2736,22845.61,3971.83,0,9.9,0.286774729,,,
5474,2736.5,22911.28,3975.94,0,9.5,0.28707148,,,
5475,2737,22469.76,3925.99,0,9.2,0.283464982,,,
5476,2737.5,22043.16,3876.03,0,9,0.279857762,,,
5477,2738,21654.34,3842.72,0,8.8,0.277452708,,,
5478,2738.5,21401.77,3809.4,0,9,0.275046931,,,
5479,2739,21229.76,3763.61,0,9.1,0.271740794,,,
5480,2739.5,21091.56,3717.82,0,8.8,0.268434657,,,
5481,2740,21254.69,3734.41,1.08,8.8,0.269632491,,,
5482,2740.5,21284.56,3751,2.16,8.9,0.270830325,,,
5483,2741,22293.04,3809.17,70.17,8.7,0.275030325,,,
5484,2741.5,23464.62,3863.18,137.1,9,0.278929964,,,
5485,2742,25368.16,3954.62,301.17,9.3,0.28553213,,,
5486,2742.5,26967.39,4046.06,464.16,9.6,0.292134296,,,
5487,2743,28604.42,4332.93,778.24,11.6,0.312846931,,,
5488,2743.5,29590.04,4615.64,1091.23,12.4,0.333259206,,,
5489,2744,30594.56,4964.87,1399.88,13.7,0.358474368,,,
5490,2744.5,30647.32,5309.93,1708.5,14.4,0.383388448,,,
5491,2745,30699.09,5526.09,1802.33,12.9,0.398995668,,,
5492,2745.5,30768.75,5742.24,1895.08,11.5,0.414602166,,,
5493,2746,30429.67,5866.91,2139.98,12.4,0.42360361,,,
5494,2746.5,30129.37,5991.57,2384.87,13,0.432604332,,,
5495,2747,29856.92,6078.82,2630.82,14.9,0.438903971,,,
5496,2747.5,29328.87,6166.06,2875.67,12.9,0.445202888,,,
5497,2748,28575.06,6120.25,3199.27,14.5,0.441895307,,,
5498,2748.5,27923.69,6070.28,3521.77,15.3,0.438287365,,,
5499,2749,27785.49,5916.37,3315.57,16,0.427174729,,,
5500,2749.5,27659.23,5762.47,3109.38,16.7,0.416062816,,,
5501,2750,27669.22,5658.46,2998.15,16.6,0.408553069,,,
5502,2750.5,27922.88,5550.3,2885.84,16.2,0.400743682,,,
5503,2751,28592.26,5275.84,2502.77,16.9,0.380927076,,,
5504,2751.5,29638.57,4997.23,2118.65,16.9,0.36081083,,,
5505,2752,30965.35,4689.52,1609.43,14.4,0.338593502,,,
5506,2752.5,31853.54,4377.66,1099.16,13.3,0.316076534,,,
5507,2753,32336.94,4144.8,796.03,10.9,0.299263538,,,
5508,2753.5,32553.81,3907.79,491.84,8.7,0.282150903,,,
5509,2754,32572.76,3770.56,347.29,7.9,0.272242599,,,
5510,2754.5,32364.95,3633.33,202.76,7.2,0.262334296,,,
5511,2755,32557.95,3533.51,111.08,6.6,0.255127076,,,
5512,2755.5,32484.41,3429.54,19.41,6.1,0.247620217,,,
5513,2756,32231.85,3367.15,9.71,6,0.243115523,,,
5514,2756.5,31313.91,3300.6,0,5.8,0.238310469,,,
5515,2757,30015.06,3192.48,0,5.8,0.230503971,,,
5516,2757.5,28600.83,3084.36,0,5.8,0.222697473,,,
5517,2758,26889.22,3005.35,0,5.7,0.21699278,,,
5518,2758.5,25522.73,2922.18,0,5.7,0.210987726,,,
5519,2759,24133.35,2905.51,0,5.6,0.209784116,,,
5520,2759.5,23319.83,2884.7,0,5.7,0.208281588,,,
5521,2760,23268.15,2780.75,0,7.1,0.200776173,,,
5522,2760.5,23497.93,2672.64,0,6.8,0.192970397,,,
5523,2761,23162.8,2610.26,0,6.5,0.188466426,,,
5524,2761.5,22675.49,2543.73,0,5.8,0.183662816,,,
5525,2762,22282.67,2456.42,0,5.4,0.177358845,,,
5526,2762.5,22004.22,2369.1,0,5.1,0.171054152,,,
5527,2763,21725.78,2364.92,0,5.1,0.170752347,,,
5528,2763.5,21583.59,2356.58,0,5.2,0.170150181,,,
5529,2764,21549.81,2344.08,2.16,5.4,0.169247653,,,
5530,2764.5,21129.13,2327.43,4.31,5.5,0.168045487,,,
5531,2765,21676.19,2235.97,76.52,5.5,0.161441877,,,
5532,2765.5,22371.45,2140.35,148.72,5.8,0.154537906,,,
5533,2766,23690.32,2086.3,337.3,6,0.150635379,,,
5534,2766.5,24976.38,2028.09,525.87,6.4,0.146432491,,,
5535,2767,26576.74,2115.34,789.85,6.6,0.15273213,,,
5536,2767.5,27683.77,2198.43,1053.81,7,0.158731408,,,
5537,2768,29020.57,2231.65,1415.81,8.2,0.161129964,,,
5538,2768.5,29767.57,2264.87,1777.78,8.6,0.16352852,,,
5539,2769,30324.6,2331.33,2068.62,8.7,0.168327076,,,
5540,2769.5,30586.23,2393.64,2359.43,8.9,0.172825993,,,
5541,2770,30806.09,2455.94,2544.65,10.5,0.177324188,,,
5542,2770.5,30854.88,2518.24,2729.85,10.4,0.181822383,,,
5543,2771,30981.24,2642.88,2797.62,10.9,0.190821661,,,
5544,2771.5,30737.61,2767.51,2864.31,12.4,0.199820217,,,
5545,2772,30196.59,2954.47,2983.78,12.5,0.213319134,,,
5546,2772.5,29377.08,3141.42,3103.23,12.7,0.226817329,,,
5547,2773,28981.27,3299.28,3244.22,13.2,0.238215162,,,
5548,2773.5,28738.63,3452.99,3385.2,13,0.249313357,,,
5549,2774,28657.12,3619.15,3210.6,13.2,0.261310469,,,
5550,2774.5,28905.82,3785.31,3034.94,13.1,0.273307581,,,
5551,2775,29348.48,3984.71,2807.6,12.8,0.287704693,,,
5552,2775.5,30090.52,4184.1,2579.19,13.1,0.302101083,,,
5553,2776,30782.84,4188.21,2366.96,13.1,0.302397834,,,
5554,2776.5,31158.86,4188.16,2153.66,13,0.302394224,,,
5555,2777,31493.11,3992.83,1750.87,12.3,0.288290975,,,
5556,2777.5,31807.47,3797.5,1348.1,12.1,0.274187726,,,
5557,2778,32148.68,3514.93,979.81,11.2,0.25378556,,,
5558,2778.5,32279.03,3232.37,610.48,10.5,0.233384116,,,
5559,2779,32788.34,3057.83,333.76,9,0.220781949,,,
5560,2779.5,33672.63,2883.3,55.98,8,0.208180505,,,
5561,2780,33614.01,2754.48,27.99,7.4,0.198879422,,,
5562,2780.5,32113.14,2621.5,0,6.9,0.189277978,,,
5563,2781,30703.78,2476.06,0,6.7,0.178776895,,,
5564,2781.5,28465.87,2326.47,0,6.4,0.167976173,,,
5565,2782,26304.54,2247.51,0,5.9,0.16227509,,,
5566,2782.5,24766.85,2164.4,0,5.6,0.156274368,,,
5567,2783,23490.75,2126.98,0,5.4,0.153572563,,,
5568,2783.5,22773.64,2089.57,0,4.8,0.15087148,,,
5569,2784,22983.56,2077.08,0,6,0.149969675,,,
5570,2784.5,23414.28,2060.44,0,5.9,0.148768231,,,
5571,2785,23333.75,2093.65,0,5.5,0.151166065,,,
5572,2785.5,23144.81,2126.85,0,5.2,0.153563177,,,
5573,2786,22931.99,2139.29,0,5,0.154461372,,,
5574,2786.5,22939.98,2147.57,0,4.8,0.155059206,,,
5575,2787,22905.21,2193.24,0,5,0.158356679,,,
5576,2787.5,23128.05,2234.75,0,4.9,0.161353791,,,
5577,2788,23862.16,2176.57,3.23,4.5,0.157153069,,,
5578,2788.5,24693.74,2118.39,5.38,4.2,0.152952347,,,
5579,2789,27804.13,2064.37,191.51,3.9,0.149051986,,,
5580,2789.5,30983.16,2010.35,376.54,4.5,0.145151625,,,
5581,2790,34459.61,1898.18,843.43,5.5,0.137052708,,,
5582,2790.5,36052.15,1786.01,1309.2,6.9,0.128953791,,,
5583,2791,36435.16,1844.14,1894.35,9.9,0.133150903,,,
5584,2791.5,35739.94,1898.11,2478.38,13.3,0.137047653,,,
5585,2792,35753.93,1943.77,3020.42,12.3,0.140344404,,,
5586,2792.5,35348.16,1985.28,3562.42,15,0.143341516,,,
5587,2793,34849.88,2151.39,3907.56,16,0.155335018,,,
5588,2793.5,34626.13,2313.34,4252.67,13.7,0.167028159,,,
5589,2794,34554.57,2566.65,4412.76,14.5,0.18531769,,,
5590,2794.5,34477.04,2815.81,4572.85,15,0.203307581,,,
5591,2795,34500.97,3139.71,4642.59,14.9,0.226693863,,,
5592,2795.5,34275.23,3459.46,4711.25,15.5,0.249780505,,,
5593,2796,34104.2,3667.06,4326.11,15.3,0.264769675,,,
5594,2796.5,33972.96,3874.66,3941,13.6,0.279758845,,,
5595,2797,34075.47,4061.5,3686.02,14.2,0.293249097,,,
5596,2797.5,34110.34,4248.32,3429.99,14.5,0.306737906,,,
5597,2798,34124.33,4401.92,3053.55,13.7,0.317828159,,,
5598,2798.5,34699.32,4551.37,2677.13,15.9,0.328618773,,,
5599,2799,35737.86,4634.37,2399.66,14,0.334611552,,,
5600,2799.5,36873.87,4717.36,2121.13,13.6,0.34060361,,,
5601,2800,37621.96,4729.76,1884.55,12.4,0.341498917,,,
5602,2800.5,37602.13,4742.16,1647.98,13.6,0.342394224,,,
5603,2801,37624.07,4617.53,1322.21,12.3,0.333395668,,,
5604,2801.5,37464.98,4492.91,995.38,10.5,0.324397834,,,
5605,2802,37204.43,4389.04,672.88,10,0.316898195,,,
5606,2802.5,37076.17,4285.18,350.4,12,0.309399278,,,
5607,2803,37010.58,4206.24,193.47,9.8,0.303699639,,,
5608,2803.5,37208.59,4127.29,36.54,8.9,0.297999278,,,
5609,2804,36673.49,4127.24,18.27,8.9,0.297995668,,,
5610,2804.5,34887.03,4127.2,0,9.3,0.29799278,,,
5611,2805,32343.57,4222.64,0,7.3,0.304883755,,,
5612,2805.5,30023.91,4313.94,0,6.7,0.311475812,,,
5613,2806,27556.04,4434.29,0,6.4,0.320165343,,,
5614,2806.5,25839.17,4550.49,0,6.5,0.328555235,,,
5615,2807,24610.72,4679.14,0,6.4,0.337844043,,,
5616,2807.5,23776.18,4803.64,0,6,0.346833213,,,
5617,2808,23872.71,4998.72,0,2.3,0.360918412,,,
5618,2808.5,24374.1,5193.79,0,2.1,0.375002888,,,
5619,2809,23982.21,5289.21,0,2.3,0.381892419,,,
5620,2809.5,23733.56,5380.48,0,2.3,0.38848231,,,
5621,2810,23380.47,5471.75,0,2,0.395072202,,,
5622,2810.5,23214.39,5558.87,0,1.4,0.401362455,,,
5623,2811,23045.32,5475.77,0,0.9,0.395362455,,,
5624,2811.5,23158.76,5392.68,0,1.1,0.389363177,,,
5625,2812,23865.07,5276.37,4.3,1.1,0.380965343,,,
5626,2812.5,24659.92,5160.07,7.52,1.1,0.372568231,,,
5627,2813,27710.87,5226.43,178.29,1.2,0.377359567,,,
5628,2813.5,30684.24,5292.79,349.05,2,0.382150903,,,
5629,2814,33865.53,5620.67,799.04,2.7,0.405824549,,,
5630,2814.5,35240.34,5944.38,1248.99,4.2,0.429197112,,,
5631,2815,35363.75,6247.34,1774.08,5.9,0.45107148,,,
5632,2815.5,34514.28,6546.14,2299.14,7.1,0.472645487,,,
5633,2816,34560.1,6720.4,2855.3,7.8,0.485227437,,,
5634,2816.5,34226.91,6890.5,3411.42,8.7,0.497509025,,,
5635,2817,33979.27,6952.68,3680.81,9,0.501998556,,,
5636,2817.5,33746.55,7014.86,3950.18,9.4,0.506488087,,,
5637,2818,33668.02,7172.51,4191.62,9.2,0.517870758,,,
5638,2818.5,33707.87,7330.15,4431.96,9.9,0.529252708,,,
5639,2819,33732.79,7425.52,4728.12,8.9,0.536138628,,,
5640,2819.5,33361.8,7516.75,5023.18,9.5,0.542725632,,,
5641,2820,32851.53,7379.69,4997.24,10.4,0.532829603,,,
5642,2820.5,32559.12,7242.63,4971.3,10.9,0.522933574,,,
5643,2821,32539.28,7093.13,4782.2,10.5,0.51213935,,,
5644,2821.5,32361.27,6939.48,4593.11,12.1,0.501045487,,,
5645,2822,32134.51,6893.74,4486.68,12.5,0.49774296,,,
5646,2822.5,32708.56,6843.85,4379.19,12.1,0.494140794,,,
5647,2823,33809.84,6640.41,3931.47,13.6,0.479451986,,,
5648,2823.5,34925.06,6432.82,3482.71,12.9,0.464463538,,,
5649,2824,35844.3,6034.32,2889.1,11.2,0.435690975,,,
5650,2824.5,36144.79,5635.84,2295.53,12.6,0.406919856,,,
5651,2825,36261.24,5229.07,1853.31,11.7,0.377550181,,,
5652,2825.5,36402.57,4818.15,1410.06,12.1,0.347880866,,,
5653,2826,36453.36,4531.75,967.9,11.1,0.327202166,,,
5654,2826.5,36677.25,4241.2,525.78,10,0.306223827,,,
5655,2827,37056.33,4154,285.42,9.4,0.299927798,,,
5656,2827.5,37520.97,4062.66,45.06,8.1,0.293332852,,,
5657,2828,37203.69,4174.65,22.53,7.4,0.301418773,,,
5658,2828.5,35282.78,4282.49,0,6.9,0.309205054,,,
5659,2829,33066.41,4415.23,0,6.7,0.31878917,,,
5660,2829.5,30581.43,4547.97,0,6.6,0.328373285,,,
5661,2830,28013.87,4693.15,0,6.4,0.338855596,,,
5662,2830.5,26336.67,4838.32,0,6.2,0.349337184,,,
5663,2831,24664.43,4896.36,0,6.2,0.353527798,,,
5664,2831.5,23938.25,4954.39,0,6,0.35771769,,,
5665,2832,23964.16,5012.42,0,6.4,0.361907581,,,
5666,2832.5,24292.49,5066.3,0,6.1,0.365797834,,,
5667,2833,23999.06,5120.18,0,5.9,0.369688087,,,
5668,2833.5,23713.58,5174.06,0,5.7,0.373578339,,,
5669,2834,23309.73,5232.08,0,5.6,0.377767509,,,
5670,2834.5,23066.03,5290.11,0,5.5,0.381957401,,,
5671,2835,22934.75,5356.43,0,5.4,0.386745848,,,
5672,2835.5,23151.66,5422.75,0,5.5,0.391534296,,,
5673,2836,23671.01,5331.41,2.14,5.7,0.38493935,,,
5674,2836.5,24603.2,5240.06,3.22,6,0.378343682,,,
5675,2837,27420.61,5210.96,92.21,6.2,0.376242599,,,
5676,2837.5,30627.02,5177.71,180.13,6,0.373841877,,,
