wind ,Efficiency,VarOM,FixOM,CAPEX,Life,capacity,period,W1,W2,W3,W4,W5,W6
,,,,,,,309,0.031973145,0.7487175,0.021655583,0.417338462,0.236661,0.696765343
,,,,,,,310,0.027980123,0.7487175,0.021655583,0.417338462,0.236661,0.715497473
,,,,,,,311,0.0239871,0.7116625,0.018026083,0.375161,0.23782,0.732458484
,,,,,,,312,0.0229038,0.7116625,0.018026083,0.375161,0.23782,0.749428159
,,,,,,,313,0.0218205,0.664555,0.0152425,0.431528846,0.25612,0.763984838
,,,,,,,314,0.022147136,0.664555,0.0152425,0.431528846,0.25612,0.778552347
,,,,,,,315,0.022473773,0.6192575,0.013062083,0.405301154,0.239362,0.785582671
,,,,,,,316,0.023253764,0.6192575,0.013062083,0.405301154,0.239362,0.792623105
,,,,,,,317,0.024033755,0.55245875,0.011644417,0.337603923,0.19392,0.796130686
,,,,,,,318,0.026171782,0.55245875,0.011644417,0.337603923,0.19392,0.799648375
,,,,,,,319,0.028309809,0.49806625,0.0115085,0.272188538,0.14988,0.804116245
,,,,,,,320,0.029933077,0.49806625,0.0115085,0.272188538,0.14988,0.808594224
,,,,,,,321,0.031556345,0.4460175,0.01094125,0.212846,0.11887,0.814342238
,,,,,,,322,0.033744241,0.4460175,0.01094125,0.212846,0.11887,0.820101083
,,,,,,,323,0.035932136,0.3901075,0.012061667,0.172031846,0.1082196,0.829051264
,,,,,,,324,0.039055136,0.3901075,0.012061667,0.172031846,0.1082196,0.838012274
,,,,,,,325,0.042178136,0.3401825,0.015418,0.152091154,0.111555,0.842799278
,,,,,,,326,0.041369909,0.3401825,0.015418,0.152091154,0.111555,0.847597112
,,,,,,,327,0.040561682,0.3164225,0.019329083,0.128332923,0.1196174,0.834772563
,,,,,,,328,0.037447659,0.3164225,0.019329083,0.128332923,0.1196174,0.821958845
,,,,,,,329,0.034333636,0.3199425,0.022018583,0.105247692,0.155355,0.803692419
,,,,,,,330,0.032151109,0.3199425,0.022018583,0.105247692,0.155355,0.785436101
,,,,,,,331,0.029968582,0.3295475,0.024978667,0.085328462,0.165993,0.768931408
,,,,,,,332,0.029091723,0.3295475,0.024978667,0.085328462,0.165993,0.752436823
,,,,,,,333,0.028214864,0.34350875,0.028521167,0.072843615,0.185812,0.733531408
,,,,,,,334,0.028800091,0.34350875,0.028521167,0.072843615,0.185812,0.714636101
,,,,,,,335,0.029385318,0.3575225,0.032737167,0.061729,0.204661,0.698774007
,,,,,,,336,0.031673477,0.3575225,0.032737167,0.061729,0.204661,0.6829213
,,,,,,,337,0.033961636,0.3705725,0.037970833,0.056808077,0.226813,0.683387726
,,,,,,,338,0.036821364,0.3705725,0.037970833,0.056808077,0.226813,0.678101083
,,,,,,,339,0.039681091,0.379055,0.043353167,0.050921154,0.224236,0.673765343
,,,,,,,340,0.040543614,0.379055,0.043353167,0.050921154,0.224236,0.669438989
,,,,,,,341,0.041406136,0.3933675,0.049604417,0.049267692,0.195758,0.654859928
,,,,,,,342,0.042556432,0.3933675,0.049604417,0.049267692,0.195758,0.640288809
,,,,,,,343,0.043706727,0.40961875,0.055323333,0.054386385,0.169215,0.621388448
,,,,,,,344,0.0456005,0.40961875,0.055323333,0.054386385,0.169215,0.602496029
,,,,,,,345,0.047494273,0.42924375,0.06192175,0.072133,0.156519,0.579435379
,,,,,,,346,0.051107073,0.42924375,0.06192175,0.072133,0.156519,0.556382671
,,,,,,,347,0.054719873,0.45468625,0.0708645,0.121431538,0.146334,0.552370397
,,,,,,,348,0.058935223,0.45468625,0.0708645,0.121431538,0.146334,0.548365343
,,,,,,,349,0.063150573,0.47983125,0.077145,0.181493385,0.130089,0.524986282
,,,,,,,350,0.0663262,0.47983125,0.077145,0.181493385,0.130089,0.50161444
,,,,,,,351,0.069501827,0.47723125,0.083705833,0.227281077,0.129997,0.500805054
,,,,,,,352,0.070968509,0.47723125,0.083705833,0.227281077,0.129997,0.500001444
,,,,,,,353,0.072435191,0.434345,0.0872675,0.244907769,0.148194,0.506072924
,,,,,,,354,0.075192823,0.434345,0.0872675,0.244907769,0.148194,0.512151625
,,,,,,,355,0.077950455,0.364465,0.089730833,0.250253077,0.19424,0.499178339
,,,,,,,356,0.0799915,0.364465,0.089730833,0.250253077,0.19424,0.486211552
,,,,,,,357,0.082032545,0.29242625,0.092936667,0.255606923,0.24967,0.495005054
,,,,,,,358,0.084609523,0.29242625,0.092936667,0.255606923,0.24967,0.50380361
,,,,,,,359,0.0871865,0.2321825,0.091587917,0.260674615,0.319266,0.513555957
,,,,,,,360,0.092421659,0.2321825,0.091587917,0.260674615,0.319266,0.523314801
,,,,,,,361,0.097656818,0.183355,0.100719167,0.271906538,0.409124,0.530506137
,,,,,,,362,0.097842068,0.183355,0.100719167,0.271906538,0.409124,0.537703971
,,,,,,,363,0.098027318,0.1564525,0.105983333,0.274078462,0.487225,0.539294585
,,,,,,,364,0.098298977,0.1564525,0.105983333,0.274078462,0.487225,0.540890975
,,,,,,,365,0.098570636,0.15021375,0.098200417,0.270059615,0.529919,0.535919134
,,,,,,,366,0.095011727,0.15021375,0.098200417,0.270059615,0.529919,0.530955235
,,,,,,,367,0.091452818,0.15140125,0.094866667,0.270652692,0.555599,0.518143682
,,,,,,,368,0.088725864,0.15140125,0.094866667,0.270652692,0.555599,0.505338628
,,,,,,,369,0.085998909,0.15486125,0.100070833,0.272783846,0.576494,0.494288087
,,,,,,,370,0.086475273,0.15486125,0.100070833,0.272783846,0.576494,0.483244043
,,,,,,,371,0.086951636,0.16085125,0.106687917,0.279066538,0.598103,0.480034657
,,,,,,,372,0.081596205,0.16085125,0.106687917,0.279066538,0.598103,0.476831047
,,,,,,,373,0.076240773,0.16871625,0.114504583,0.284142308,0.615848,0.498902527
,,,,,,,374,0.070271318,0.16871625,0.114504583,0.284142308,0.615848,0.520980505
,,,,,,,375,0.064301864,0.19225625,0.119864583,0.293606538,0.631822,0.541129964
,,,,,,,376,0.061802432,0.19225625,0.119864583,0.293606538,0.631822,0.561287365
,,,,,,,377,0.059303,0.2331,0.106344583,0.322805,0.660766,0.585755957
,,,,,,,378,0.052916345,0.2331,0.106344583,0.322805,0.660766,0.610232491
,,,,,,,379,0.046529691,0.286645,0.095637917,0.363663077,0.701248,0.647819495
,,,,,,,380,0.043935086,0.286645,0.095637917,0.363663077,0.701248,0.685413718
,,,,,,,381,0.041340482,0.3441975,0.090107083,0.400968077,0.744096,0.7178787
,,,,,,,382,0.040996118,0.3441975,0.090107083,0.400968077,0.744096,0.750351625
,,,,,,,383,0.040651755,0.4096875,0.08703,0.435918846,0.77181,0.719300361
,,,,,,,384,0.042071014,0.4096875,0.08703,0.435918846,0.77181,0.688258484
,,,,,,,385,0.043490273,0.479795,0.087213333,0.475925769,0.796,0.767755957
,,,,,,,386,0.043579391,0.479795,0.087213333,0.475925769,0.796,0.815265704
,,,,,,,387,0.043668509,0.52195125,0.096539583,0.514702692,0.832112,0.831568231
,,,,,,,388,0.043617527,0.52195125,0.096539583,0.514702692,0.832112,0.847880144
,,,,,,,389,0.043566545,0.53789375,0.101851667,0.544101538,0.866764,0.792353069
,,,,,,,390,0.04720575,0.53789375,0.101851667,0.544101538,0.866764,0.736836823
,,,,,,,391,0.050844955,0.55334,0.10879625,0.570464615,0.87506,0.726745126
,,,,,,,392,0.065012114,0.55334,0.10879625,0.570464615,0.87506,0.716662094
,,,,,,,393,0.079179273,0.56955,0.116625417,0.59071,0.881375,0.740802888
,,,,,,,394,0.092258705,0.56955,0.116625417,0.59071,0.881375,0.764953069
,,,,,,,395,0.105338136,0.587785,0.123705833,0.607263462,0.887465,0.772936462
,,,,,,,396,0.124795614,0.587785,0.123705833,0.607263462,0.887465,0.780929242
,,,,,,,397,0.144253091,0.60728,0.1303025,0.620356538,0.892118,0.821703249
,,,,,,,398,0.148830136,0.60728,0.1303025,0.620356538,0.892118,0.862487365
,,,,,,,399,0.153407182,0.6275525,0.1365125,0.633701154,0.895,0.864070036
,,,,,,,400,0.147343636,0.6275525,0.1365125,0.633701154,0.895,0.865663538
,,,,,,,401,0.141280091,0.64558875,0.139737917,0.644234231,0.895,0.847093141
,,,,,,,402,0.136950614,0.64558875,0.139737917,0.644234231,0.895,0.828533574
,,,,,,,403,0.132621136,0.6603825,0.1420925,0.652412308,0.895,0.835235379
,,,,,,,404,0.125235545,0.6603825,0.1420925,0.652412308,0.895,0.841947292
,,,,,,,405,0.117849955,0.68024,0.141851667,0.65958,0.895,0.827856318
,,,,,,,406,0.111257341,0.68024,0.141851667,0.65958,0.895,0.813776173
,,,,,,,407,0.104664727,0.7058175,0.148392083,0.667420615,0.895,0.803044765
,,,,,,,408,0.101182068,0.7058175,0.148392083,0.667420615,0.895,0.792324188
,,,,,,,409,0.097699409,0.7277975,0.168448333,0.678997462,0.895,0.774555957
,,,,,,,410,0.096768477,0.7277975,0.168448333,0.678997462,0.895,0.756798556
,,,,,,,411,0.095837545,0.7538225,0.184645,0.686117154,0.895,0.730236101
,,,,,,,412,0.094311773,0.7538225,0.184645,0.686117154,0.895,0.703683032
,,,,,,,413,0.092786,0.78410125,0.211980833,0.692184846,0.895,0.634742238
,,,,,,,414,0.093190245,0.78410125,0.211980833,0.692184846,0.895,0.56581083
,,,,,,,415,0.093594491,0.81224625,0.23896875,0.702478846,0.895,0.58738917
,,,,,,,416,0.094976127,0.81224625,0.23896875,0.702478846,0.895,0.608974007
,,,,,,,417,0.096357764,0.83486875,0.272839167,0.711934385,0.895,0.631990614
,,,,,,,418,0.096649191,0.83486875,0.272839167,0.711934385,0.895,0.65501444
,,,,,,,419,0.096940618,0.85293,0.298454583,0.717208462,0.895,0.732399278
,,,,,,,420,0.098443064,0.85293,0.298454583,0.717208462,0.895,0.809792058
,,,,,,,421,0.099945509,0.8690125,0.3168875,0.721679615,0.895,0.845435379
,,,,,,,422,0.103158618,0.8690125,0.3168875,0.721679615,0.895,0.881089531
,,,,,,,423,0.106371727,0.88362875,0.337054583,0.730452846,0.895,0.902179783
,,,,,,,424,0.109929023,0.88362875,0.337054583,0.730452846,0.895,0.923281588
,,,,,,,425,0.113486318,0.88844125,0.35160375,0.741125923,0.895,0.932057762
,,,,,,,426,0.117149318,0.88844125,0.35160375,0.741125923,0.895,0.940846209
,,,,,,,427,0.120812318,0.89075125,0.3663525,0.749833846,0.895,0.944025993
,,,,,,,428,0.128126659,0.89075125,0.3663525,0.749833846,0.895,0.947218051
,,,,,,,429,0.135441,0.89302,0.381965417,0.757357692,0.892503,0.949118412
,,,,,,,430,0.143792773,0.89302,0.381965417,0.757357692,0.892503,0.951031047
,,,,,,,431,0.152144545,0.89487625,0.404245833,0.764807692,0.887234,0.953730686
,,,,,,,432,0.161511091,0.89487625,0.404245833,0.764807692,0.887234,0.956442599
,,,,,,,433,0.170877636,0.895,0.427687917,0.771330385,0.88193,0.942673646
,,,,,,,434,0.177258318,0.895,0.427687917,0.771330385,0.88193,0.969208664
,,,,,,,435,0.183639,0.895,0.444142917,0.764164231,0.874865,0.943769675
,,,,,,,436,0.188274545,0.895,0.444142917,0.764164231,0.874865,0.918342238
,,,,,,,437,0.192910091,0.895,0.457054167,0.748679615,0.867202,0.839986282
,,,,,,,438,0.198150455,0.895,0.457054167,0.748679615,0.867202,0.761641877
,,,,,,,439,0.203390818,0.894285,0.4648725,0.729303077,0.840712,0.775215884
,,,,,,,440,0.210357818,0.894285,0.4648725,0.729303077,0.840712,0.7888
,,,,,,,441,0.217324818,0.8920025,0.4657175,0.711007077,0.822952,0.800455596
,,,,,,,442,0.226025773,0.8920025,0.4657175,0.711007077,0.822952,0.812120578
,,,,,,,443,0.234726727,0.887575,0.465099583,0.688633308,0.800924,0.820417329
,,,,,,,444,0.243520591,0.887575,0.465099583,0.688633308,0.800924,0.82872491
,,,,,,,445,0.252314455,0.87587375,0.468155417,0.665665615,0.77957,0.855245487
,,,,,,,446,0.260648318,0.87587375,0.468155417,0.665665615,0.77957,0.881776895
,,,,,,,447,0.268982182,0.87488375,0.470745833,0.655379,0.745645,0.9241213
,,,,,,,448,0.277479455,0.87488375,0.470745833,0.655379,0.745645,0.966476534
,,,,,,,449,0.285976727,0.88829,0.4767825,0.655910231,0.690896,0.968216606
,,,,,,,450,0.294707909,0.88829,0.4767825,0.655910231,0.690896,0.969968231
,,,,,,,451,0.303439091,0.89418875,0.490730833,0.650865,0.60238,0.962756679
,,,,,,,452,0.310999045,0.89418875,0.490730833,0.650865,0.60238,0.955557401
,,,,,,,453,0.318559,0.895,0.502151667,0.640450385,0.517686,0.970723466
,,,,,,,454,0.325145682,0.895,0.502151667,0.640450385,0.517686,0.985902527
,,,,,,,455,0.331732364,0.895,0.510475417,0.625418846,0.429328,0.988120578
,,,,,,,456,0.343294091,0.895,0.510475417,0.625418846,0.429328,0.990352347
,,,,,,,457,0.354855818,0.8915875,0.5301225,0.612787692,0.349382,0.984579061
,,,,,,,458,0.367923727,0.8915875,0.5301225,0.612787692,0.349382,0.978818773
,,,,,,,459,0.380991636,0.8915225,0.526989583,0.587952692,0.297559,0.964255596
,,,,,,,460,0.392768,0.8915225,0.526989583,0.587952692,0.297559,0.949704693
,,,,,,,461,0.404544364,0.895,0.507398333,0.552596538,0.272397,0.932425271
,,,,,,,462,0.417870955,0.895,0.507398333,0.552596538,0.272397,0.915158123
,,,,,,,463,0.431197545,0.895,0.4882875,0.508491538,0.260561,0.898999278
,,,,,,,464,0.443141364,0.895,0.4882875,0.508491538,0.260561,0.882851264
,,,,,,,465,0.455085182,0.895,0.4741875,0.464711308,0.256714,0.858222383
,,,,,,,466,0.465324591,0.895,0.4741875,0.464711308,0.256714,0.833604332
,,,,,,,467,0.475564,0.8858975,0.455701667,0.430305385,0.245847,0.813132852
,,,,,,,468,0.486597318,0.8858975,0.455701667,0.430305385,0.245847,0.792670758
,,,,,,,469,0.497630636,0.8687375,0.44033375,0.393108615,0.229063,0.78354657
,,,,,,,470,0.507960409,0.8687375,0.44033375,0.393108615,0.229063,0.774432491
,,,,,,,471,0.518290182,0.8563075,0.419459583,0.365604769,0.215899,0.770741516
,,,,,,,472,0.524045045,0.8563075,0.419459583,0.365604769,0.215899,0.767061372
,,,,,,,473,0.529799909,0.844115,0.389110417,0.344485,0.189686,0.766088087
,,,,,,,474,0.532575864,0.844115,0.389110417,0.344485,0.189686,0.765124188
,,,,,,,475,0.535351818,0.83294625,0.360257083,0.329410231,0.171068,0.770382671
,,,,,,,476,0.536877727,0.83294625,0.360257083,0.329410231,0.171068,0.775651264
,,,,,,,477,0.538403636,0.8241625,0.333109583,0.316052308,0.154926,0.782986282
,,,,,,,478,0.5398165,0.8241625,0.333109583,0.316052308,0.154926,0.79033213
,,,,,,,479,0.541229364,0.8164375,0.305359583,0.300442692,0.1436,0.79878556
,,,,,,,480,0.541813091,0.8164375,0.305359583,0.300442692,0.1436,0.807249097
,,,,,,,481,0.542396818,0.80358375,0.2891775,0.289536154,0.133939,0.807713357
,,,,,,,482,0.537062773,0.80358375,0.2891775,0.289536154,0.133939,0.814898195
,,,,,,,483,0.531728727,0.7829375,0.282824167,0.273174615,0.128543,0.81919639
,,,,,,,484,0.521911636,0.7829375,0.282824167,0.273174615,0.128543,0.823505415
,,,,,,,485,0.512094545,0.76805125,0.273180417,0.254594231,0.123903,0.822051264
,,,,,,,486,0.504743364,0.76805125,0.273180417,0.254594231,0.123903,0.820607942
,,,,,,,487,0.497392182,0.7405525,0.25898625,0.241057692,0.122702,0.821231769
,,,,,,,488,0.491861273,0.7405525,0.25898625,0.241057692,0.122702,0.821864982
,,,,,,,489,0.486330364,0.7113,0.247847917,0.223938077,0.120419,0.803636101
,,,,,,,490,0.482768,0.7113,0.247847917,0.223938077,0.120419,0.785417329
,,,,,,,491,0.479205636,0.677835,0.237645,0.213401154,0.116762,0.780608664
,,,,,,,492,0.474450136,0.677835,0.237645,0.213401154,0.116762,0.77581083
,,,,,,,493,0.469694636,0.648,0.226345,0.198106154,0.117099,0.778032491
,,,,,,,494,0.466929091,0.648,0.226345,0.198106154,0.117099,0.78026426
,,,,,,,495,0.464163545,0.61692,0.212744583,0.172061538,0.106007,0.777532852
,,,,,,,496,0.4603,0.61692,0.212744583,0.172061538,0.106007,0.774812274
,,,,,,,497,0.456436455,0.5785,0.196699167,0.137263077,0.079736,0.763934296
,,,,,,,498,0.44647,0.5785,0.196699167,0.137263077,0.079736,0.753066426
,,,,,,,499,0.436503545,0.52499875,0.1846275,0.106458462,0.062612,0.752732852
,,,,,,,500,0.426357318,0.52499875,0.1846275,0.106458462,0.062612,0.752407942
,,,,,,,501,0.416211091,0.479815,0.171514167,0.078948077,0.043592,0.75718556
,,,,,,,502,0.407435636,0.479815,0.171514167,0.078948077,0.043592,0.761973285
,,,,,,,503,0.398660182,0.4404775,0.160787917,0.057533038,0.0290048,0.777134296
,,,,,,,504,0.389460045,0.4404775,0.160787917,0.057533038,0.0290048,0.792303971
,,,,,,,505,0.380259909,0.39614625,0.155005833,0.038710692,0.0166496,0.792608664
,,,,,,,506,0.376316091,0.39614625,0.155005833,0.038710692,0.0166496,0.792922744
,,,,,,,507,0.372372273,0.3521675,0.152104583,0.026537077,0.0126608,0.802171841
,,,,,,,508,0.372160818,0.3521675,0.152104583,0.026537077,0.0126608,0.811431047
,,,,,,,509,0.371949364,0.3135875,0.150369167,0.019193423,0.010336,0.818124188
,,,,,,,510,0.373912136,0.3135875,0.150369167,0.019193423,0.010336,0.824827437
,,,,,,,511,0.375874909,0.277215,0.150153333,0.017879077,0.0093992,0.811394224
,,,,,,,512,0.378073864,0.277215,0.150153333,0.017879077,0.0093992,0.797972563
,,,,,,,513,0.380272818,0.2499525,0.149764583,0.015829962,0.0070368,0.799235379
,,,,,,,514,0.3817495,0.2499525,0.149764583,0.015829962,0.0070368,0.800507581
,,,,,,,515,0.383226182,0.224355,0.148930833,0.01399,0.007528,0.806241877
,,,,,,,516,0.384439864,0.224355,0.148930833,0.01399,0.007528,0.811986282
,,,,,,,517,0.385653545,0.20232375,0.14594875,0.0124875,0.007044,0.811012996
,,,,,,,518,0.384023182,0.20232375,0.14594875,0.0124875,0.007044,0.810049097
,,,,,,,519,0.382392818,0.18399125,0.15769125,0.011746538,0.0055016,0.804124188
,,,,,,,520,0.381776091,0.18399125,0.15769125,0.011746538,0.0055016,0.798210108
,,,,,,,521,0.381159364,0.17051625,0.17111125,0.011336692,0.003576,0.79292491
,,,,,,,522,0.381120091,0.17051625,0.17111125,0.011336692,0.003576,0.787649097
,,,,,,,523,0.381080818,0.1594,0.191587917,0.011041923,0.0026632,0.786197112
,,,,,,,524,0.380410864,0.1594,0.191587917,0.011041923,0.0026632,0.784754513
,,,,,,,525,0.379740909,0.14904625,0.222032917,0.011367577,0.0029032,0.785697473
,,,,,,,526,0.380726727,0.14904625,0.222032917,0.011367577,0.0029032,0.786650542
,,,,,,,527,0.381712545,0.13882625,0.265561667,0.012159192,0.0031648,0.793182671
,,,,,,,528,0.381809545,0.13882625,0.265561667,0.012159192,0.0031648,0.79972491
,,,,,,,529,0.381906545,0.13089375,0.288775417,0.012968269,0.0034576,0.808971841
,,,,,,,530,0.383031409,0.13089375,0.288775417,0.012968269,0.0034576,0.776070758
,,,,,,,531,0.384156273,0.1327625,0.304405417,0.014334923,0.004576,0.800966065
,,,,,,,532,0.394037318,0.1327625,0.304405417,0.014334923,0.004576,0.82587148
,,,,,,,533,0.403918364,0.14804125,0.34304125,0.017708769,0.008032,0.839906859
,,,,,,,534,0.417249364,0.14804125,0.34304125,0.017708769,0.008032,0.853953069
,,,,,,,535,0.430580364,0.17305375,0.403840417,0.024424154,0.0146284,0.867988448
,,,,,,,536,0.445684318,0.17305375,0.403840417,0.024424154,0.0146284,0.882033935
,,,,,,,537,0.460788273,0.19974375,0.495522083,0.031183923,0.0242222,0.908202166
,,,,,,,538,0.476234091,0.19974375,0.495522083,0.031183923,0.0242222,0.934382671
,,,,,,,539,0.491679909,0.231935,0.57172375,0.040162231,0.0386512,0.922230325
,,,,,,,540,0.511257091,0.231935,0.57172375,0.040162231,0.0386512,0.910089531
,,,,,,,541,0.530834273,0.26537,0.63768875,0.049871308,0.058914,0.901610108
,,,,,,,542,0.550504045,0.26537,0.63768875,0.049871308,0.058914,0.893142238
,,,,,,,543,0.570173818,0.3005075,0.706406667,0.065898077,0.085364,0.88881444
,,,,,,,544,0.580375273,0.3005075,0.706406667,0.065898077,0.085364,0.884497473
,,,,,,,545,0.590576727,0.33767375,0.770908333,0.092582692,0.118976,0.893261372
,,,,,,,546,0.597757273,0.33767375,0.770908333,0.092582692,0.118976,0.902036823
,,,,,,,547,0.604937818,0.36937875,0.82370375,0.126056538,0.161188,0.896591336
,,,,,,,548,0.614331955,0.36937875,0.82370375,0.126056538,0.161188,0.891157401
,,,,,,,549,0.623726091,0.41054375,0.855732083,0.17084,0.226214,0.880444043
,,,,,,,550,0.632784227,0.41054375,0.855732083,0.17084,0.226214,0.869742238
,,,,,,,551,0.641842364,0.4627925,0.875663333,0.219613615,0.292457,0.862062816
,,,,,,,552,0.651373227,0.4627925,0.875663333,0.219613615,0.292457,0.854394224
,,,,,,,553,0.660904091,0.524855,0.884122917,0.271875769,0.37069,0.838733574
,,,,,,,554,0.668847136,0.524855,0.884122917,0.271875769,0.37069,0.823083755
,,,,,,,555,0.676790182,0.57243,0.886631667,0.324255769,0.434722,0.791141516
,,,,,,,556,0.680423227,0.57243,0.886631667,0.324255769,0.434722,0.759209386
,,,,,,,557,0.684056273,0.61439375,0.88695625,0.369005923,0.485091,0.714818773
,,,,,,,558,0.689463773,0.61439375,0.88695625,0.369005923,0.485091,0.670436823
,,,,,,,559,0.694871273,0.65200875,0.885509167,0.395346923,0.520165,0.626846931
,,,,,,,560,0.700903227,0.65200875,0.885509167,0.395346923,0.520165,0.583264982
,,,,,,,561,0.706935182,0.6936975,0.883356667,0.425893308,0.562582,0.547498917
,,,,,,,562,0.714916091,0.6936975,0.883356667,0.425893308,0.562582,0.511740794
,,,,,,,563,0.722897,0.7617275,0.881296667,0.455081538,0.58565,0.487628881
,,,,,,,564,0.727149318,0.7617275,0.881296667,0.455081538,0.58565,0.463523466
,,,,,,,565,0.731401636,0.76989375,0.879798333,0.469681769,0.60943,0.477561011
,,,,,,,566,0.734721273,0.76989375,0.879798333,0.469681769,0.60943,0.49160361
,,,,,,,567,0.738040909,0.80272125,0.8791075,0.499873846,0.620632,0.50212852
,,,,,,,568,0.739227409,0.80272125,0.8791075,0.499873846,0.620632,0.512659206
,,,,,,,569,0.740413909,0.79263,0.87557125,0.502161923,0.6147,0.51807509
,,,,,,,570,0.740547091,0.79263,0.87557125,0.502161923,0.6147,0.523498917
,,,,,,,571,0.740680273,0.79717,0.871882083,0.505295,0.608692,0.527477978
,,,,,,,572,0.739705591,0.79717,0.871882083,0.505295,0.608692,0.531464982
,,,,,,,573,0.738730909,0.74966,0.8645075,0.494058846,0.603248,0.530976173
,,,,,,,574,0.733960045,0.74966,0.8645075,0.494058846,0.603248,0.530493863
,,,,,,,575,0.729189182,0.755315,0.848494583,0.502242923,0.593987,0.531601444
,,,,,,,576,0.723592727,0.755315,0.848494583,0.502242923,0.593987,0.532714801
,,,,,,,577,0.717996273,0.72652,0.830285833,0.497421385,0.586994,0.53685343
,,,,,,,578,0.707435182,0.72652,0.830285833,0.497421385,0.586994,0.536211552
,,,,,,,579,0.696874091,0.7522275,0.78857875,0.491273846,0.558128,0.530137184
,,,,,,,580,0.691699818,0.7522275,0.78857875,0.491273846,0.558128,0.524070036
,,,,,,,581,0.686525545,0.7190225,0.73697875,0.453838231,0.52076,0.51480361
,,,,,,,582,0.669132409,0.7190225,0.73697875,0.453838231,0.52076,0.505545126
